epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,241.174,0.55158,0.35829,0.87738,0.82597,0.63202,0.72505,0.50759,0.70385,0.45551,0.94496,0.000570743,0.000570743,0.000570743
184,242.463,0.56543,0.36727,0.87593,0.87232,0.63686,0.73004,0.50548,0.72267,0.44703,0.95281,0.000566027,0.000566027,0.000566027
185,243.754,0.55415,0.36529,0.87508,0.80239,0.6931,0.7362,0.51272,0.69838,0.44711,0.94098,0.000561311,0.000561311,0.000561311
186,245.119,0.57924,0.36683,0.8781,0.84744,0.68133,0.7466,0.52492,0.68712,0.44443,0.93552,0.000556595,0.000556595,0.000556595
187,246.421,0.55583,0.36332,0.88283,0.85097,0.71116,0.7589,0.52489,0.69673,0.44767,0.94321,0.00055188,0.00055188,0.00055188
188,247.732,0.57162,0.37062,0.87823,0.80476,0.71945,0.73017,0.5131,0.70637,0.45379,0.94455,0.000547164,0.000547164,0.000547164
189,249.018,0.56642,0.37097,0.87419,0.76008,0.73484,0.71718,0.51585,0.70295,0.45436,0.94173,0.000542448,0.000542448,0.000542448
190,250.326,0.58398,0.37725,0.89807,0.77927,0.73844,0.7233,0.51741,0.70155,0.45544,0.94005,0.000537733,0.000537733,0.000537733
191,251.634,0.57695,0.36936,0.88213,0.80704,0.72179,0.73772,0.52013,0.69757,0.45157,0.93931,0.000533017,0.000533017,0.000533017
192,252.96,0.55678,0.35727,0.87897,0.84018,0.72568,0.76272,0.52648,0.72306,0.43643,0.95256,0.000528301,0.000528301,0.000528301
193,254.292,0.56148,0.37158,0.87764,0.8356,0.76198,0.76935,0.5399,0.71088,0.44319,0.94655,0.000523586,0.000523586,0.000523586
194,255.599,0.55743,0.35733,0.87307,0.8793,0.7629,0.8033,0.54144,0.72821,0.43659,0.95812,0.00051887,0.00051887,0.00051887
195,256.851,0.54692,0.35574,0.88591,0.85083,0.78893,0.81224,0.54224,0.73145,0.43214,0.963,0.000514154,0.000514154,0.000514154
196,258.146,0.5376,0.35476,0.86914,0.80865,0.74322,0.78818,0.54352,0.72353,0.43002,0.95918,0.000509438,0.000509438,0.000509438
197,259.403,0.54394,0.353,0.875,0.86308,0.72448,0.79731,0.55206,0.71977,0.42773,0.95926,0.000504723,0.000504723,0.000504723
198,260.666,0.55506,0.37032,0.88174,0.74836,0.75019,0.75714,0.55021,0.69885,0.42299,0.94314,0.000500007,0.000500007,0.000500007
199,261.909,0.55223,0.36429,0.88169,0.71983,0.71796,0.73912,0.54289,0.6949,0.42842,0.94362,0.000495291,0.000495291,0.000495291
200,263.18,0.54735,0.36792,0.87757,0.73104,0.73332,0.72544,0.5225,0.71708,0.43572,0.95923,0.000490576,0.000490576,0.000490576
201,264.428,0.55192,0.35743,0.88286,0.74333,0.73724,0.72668,0.52173,0.71304,0.4387,0.95935,0.00048586,0.00048586,0.00048586
202,265.764,0.54674,0.36256,0.88218,0.77268,0.73036,0.7445,0.52072,0.71026,0.43568,0.95007,0.000481144,0.000481144,0.000481144
203,267.096,0.56126,0.35738,0.87408,0.68392,0.7512,0.70227,0.51347,0.72044,0.43953,0.95302,0.000476429,0.000476429,0.000476429
204,268.478,0.56294,0.35922,0.87606,0.64704,0.81337,0.73501,0.51325,0.71534,0.43161,0.94857,0.000471713,0.000471713,0.000471713
205,269.783,0.5396,0.34904,0.87408,0.63512,0.78628,0.72839,0.53214,0.6906,0.42956,0.93668,0.000466997,0.000466997,0.000466997
206,271.12,0.55641,0.3622,0.87678,0.65125,0.81587,0.71866,0.50456,0.68748,0.42506,0.93852,0.000462281,0.000462281,0.000462281
207,272.392,0.54821,0.35406,0.88844,0.68263,0.78358,0.72741,0.50978,0.68326,0.42165,0.93511,0.000457566,0.000457566,0.000457566
208,273.675,0.54146,0.35543,0.87584,0.72365,0.68939,0.71962,0.53116,0.68305,0.42158,0.9296,0.00045285,0.00045285,0.00045285
209,274.92,0.5322,0.35215,0.87788,0.74938,0.68435,0.71916,0.5382,0.68818,0.41965,0.93033,0.000448134,0.000448134,0.000448134
210,276.165,0.52876,0.34682,0.87371,0.68865,0.72448,0.71632,0.52799,0.71813,0.42626,0.94369,0.000443419,0.000443419,0.000443419
211,277.433,0.53887,0.34975,0.87041,0.77867,0.67601,0.71641,0.52352,0.71513,0.42459,0.94195,0.000438703,0.000438703,0.000438703
212,278.688,0.53719,0.34412,0.87313,0.7941,0.68919,0.73824,0.53976,0.69409,0.41262,0.93287,0.000433987,0.000433987,0.000433987
213,279.95,0.52812,0.35104,0.87264,0.7339,0.70693,0.71497,0.52547,0.69573,0.41656,0.93324,0.000429272,0.000429272,0.000429272
214,281.237,0.53684,0.34775,0.86535,0.8284,0.68806,0.73247,0.54203,0.68877,0.41588,0.93649,0.000424556,0.000424556,0.000424556
215,282.46,0.5246,0.34814,0.87324,0.84215,0.68579,0.75098,0.5612,0.69314,0.41173,0.93931,0.00041984,0.00041984,0.00041984
216,283.724,0.5233,0.34486,0.87522,0.85043,0.68459,0.76817,0.54452,0.71406,0.4176,0.94541,0.000415124,0.000415124,0.000415124
217,285.011,0.5287,0.34713,0.86733,0.84729,0.68459,0.77141,0.53889,0.72652,0.41825,0.95563,0.000410409,0.000410409,0.000410409
218,286.283,0.53821,0.34649,0.87031,0.88747,0.6829,0.7663,0.53605,0.73358,0.41408,0.96032,0.000405693,0.000405693,0.000405693
219,287.527,0.52245,0.34256,0.86414,0.89943,0.68551,0.77168,0.54848,0.71197,0.4108,0.95096,0.000400977,0.000400977,0.000400977
220,288.787,0.51774,0.3368,0.87059,0.90177,0.67873,0.77931,0.5503,0.70257,0.41348,0.94913,0.000396262,0.000396262,0.000396262
221,290.031,0.54034,0.35609,0.87924,0.91263,0.6832,0.78116,0.54099,0.72093,0.41654,0.95729,0.000391546,0.000391546,0.000391546
222,291.299,0.52754,0.34584,0.87047,0.87149,0.72659,0.7653,0.53887,0.71683,0.42294,0.94939,0.00038683,0.00038683,0.00038683
223,292.575,0.5494,0.34367,0.87631,0.86443,0.73374,0.75756,0.54345,0.69387,0.42267,0.93559,0.000382115,0.000382115,0.000382115
224,293.863,0.53949,0.34354,0.87144,0.78662,0.74824,0.75038,0.53612,0.68942,0.43559,0.93879,0.000377399,0.000377399,0.000377399
225,295.117,0.53932,0.34637,0.87639,0.80803,0.7501,0.75653,0.54695,0.69529,0.42919,0.9461,0.000372683,0.000372683,0.000372683
226,296.39,0.53458,0.34402,0.86019,0.81963,0.7445,0.77038,0.55683,0.68793,0.41662,0.94071,0.000367967,0.000367967,0.000367967
227,297.623,0.50201,0.33322,0.87016,0.79248,0.74549,0.77417,0.55809,0.68779,0.41233,0.93811,0.000363252,0.000363252,0.000363252
228,298.881,0.52862,0.34136,0.86085,0.77493,0.75478,0.76547,0.5541,0.70502,0.4182,0.946,0.000358536,0.000358536,0.000358536
229,300.13,0.5202,0.33766,0.8659,0.75343,0.75478,0.75983,0.55694,0.70241,0.41474,0.94468,0.00035382,0.00035382,0.00035382
230,301.396,0.5143,0.3296,0.86188,0.8963,0.70941,0.77551,0.56798,0.6835,0.40928,0.93354,0.000349105,0.000349105,0.000349105
231,302.652,0.52928,0.34199,0.87342,0.80492,0.74394,0.77281,0.56182,0.69339,0.41346,0.93937,0.000344389,0.000344389,0.000344389
232,303.917,0.52512,0.33803,0.8636,0.87012,0.73431,0.77115,0.53613,0.70879,0.42549,0.94973,0.000339673,0.000339673,0.000339673
233,305.184,0.51899,0.33521,0.86777,0.89763,0.70172,0.76571,0.53717,0.70815,0.4275,0.94865,0.000334958,0.000334958,0.000334958
234,306.466,0.50959,0.33101,0.86258,0.74067,0.75598,0.75665,0.53587,0.67699,0.41721,0.93422,0.000330242,0.000330242,0.000330242
235,307.777,0.52335,0.33306,0.86976,0.76235,0.74825,0.75293,0.53241,0.67941,0.41786,0.93319,0.000325526,0.000325526,0.000325526
236,309.06,0.52007,0.33525,0.8628,0.86942,0.68267,0.73505,0.53065,0.67978,0.42258,0.93407,0.00032081,0.00032081,0.00032081
237,310.353,0.53374,0.34105,0.86832,0.81807,0.65909,0.7382,0.53667,0.6823,0.42177,0.93476,0.000316095,0.000316095,0.000316095
238,311.649,0.51762,0.33192,0.86369,0.84147,0.65741,0.7402,0.52847,0.67803,0.4194,0.92733,0.000311379,0.000311379,0.000311379
239,312.959,0.51215,0.33356,0.86446,0.85039,0.65528,0.73159,0.52913,0.67867,0.41998,0.92524,0.000306663,0.000306663,0.000306663
240,314.221,0.49928,0.32301,0.85893,0.83045,0.65487,0.73763,0.52864,0.6844,0.41813,0.92879,0.000301948,0.000301948,0.000301948
241,315.475,0.50546,0.32367,0.86158,0.79445,0.67543,0.72412,0.52497,0.68918,0.41986,0.93139,0.000297232,0.000297232,0.000297232
242,316.742,0.51477,0.33248,0.86874,0.81903,0.69959,0.73545,0.52383,0.68793,0.4164,0.92898,0.000292516,0.000292516,0.000292516
243,318.005,0.52031,0.3354,0.86854,0.79253,0.67438,0.71822,0.53055,0.68132,0.41522,0.9273,0.000287801,0.000287801,0.000287801
244,319.281,0.50339,0.32487,0.87028,0.83635,0.67286,0.73072,0.53819,0.67944,0.41941,0.93241,0.000283085,0.000283085,0.000283085
245,320.517,0.4902,0.32799,0.86629,0.84274,0.70117,0.74167,0.54809,0.67743,0.41955,0.9317,0.000278369,0.000278369,0.000278369
246,321.817,0.51142,0.32519,0.86285,0.85814,0.70932,0.73229,0.53985,0.67481,0.40943,0.93305,0.000273654,0.000273654,0.000273654
247,323.069,0.50635,0.32455,0.87011,0.84949,0.70788,0.73517,0.53755,0.68735,0.40767,0.94042,0.000268938,0.000268938,0.000268938
248,324.328,0.48872,0.31523,0.86296,0.81206,0.70932,0.75233,0.55844,0.68914,0.40918,0.94391,0.000264222,0.000264222,0.000264222
249,325.588,0.49848,0.32487,0.862,0.83161,0.69178,0.75214,0.55353,0.68074,0.40836,0.93795,0.000259506,0.000259506,0.000259506
250,326.858,0.51557,0.32766,0.87176,0.82432,0.69248,0.75002,0.55752,0.68338,0.4092,0.93911,0.000254791,0.000254791,0.000254791
251,328.11,0.50767,0.33234,0.86881,0.82319,0.6923,0.7586,0.56424,0.68615,0.40802,0.94506,0.000250075,0.000250075,0.000250075
252,329.382,0.49418,0.3194,0.85668,0.75078,0.75151,0.76628,0.57701,0.6823,0.40689,0.94011,0.000245359,0.000245359,0.000245359
253,330.619,0.48987,0.3163,0.86715,0.7755,0.71052,0.75514,0.56809,0.67488,0.40367,0.93482,0.000240644,0.000240644,0.000240644
254,331.897,0.50483,0.33233,0.8675,0.66575,0.77831,0.73378,0.55624,0.67782,0.41097,0.93606,0.000235928,0.000235928,0.000235928
255,333.135,0.48416,0.31606,0.85843,0.69156,0.74232,0.73192,0.54968,0.68676,0.41383,0.94192,0.000231212,0.000231212,0.000231212
256,334.42,0.50822,0.32656,0.86606,0.70529,0.72358,0.7335,0.54545,0.69149,0.41781,0.94521,0.000226497,0.000226497,0.000226497
257,335.648,0.49061,0.32537,0.86437,0.70824,0.71993,0.73457,0.54818,0.68193,0.41741,0.93856,0.000221781,0.000221781,0.000221781
258,336.93,0.53367,0.3356,0.86974,0.70277,0.75515,0.73082,0.55295,0.68082,0.41393,0.93202,0.000217065,0.000217065,0.000217065
259,338.175,0.51412,0.32687,0.85623,0.69327,0.7557,0.72701,0.55519,0.68554,0.41529,0.93482,0.000212349,0.000212349,0.000212349
260,339.441,0.50461,0.32106,0.87235,0.69971,0.75039,0.72895,0.53734,0.72641,0.41958,0.9515,0.000207634,0.000207634,0.000207634
261,340.681,0.48532,0.31746,0.85879,0.73733,0.68727,0.73458,0.54658,0.72489,0.41508,0.95047,0.000202918,0.000202918,0.000202918
262,341.941,0.47975,0.31439,0.86263,0.83059,0.68939,0.75899,0.5518,0.68618,0.40464,0.93208,0.000198202,0.000198202,0.000198202
263,343.179,0.49858,0.31595,0.85481,0.83152,0.69104,0.7587,0.55511,0.6805,0.40156,0.92885,0.000193487,0.000193487,0.000193487
264,344.51,0.51037,0.32703,0.86735,0.7723,0.73724,0.76286,0.5581,0.68528,0.40294,0.93486,0.000188771,0.000188771,0.000188771
265,345.752,0.50574,0.32464,0.86,0.7709,0.73724,0.76177,0.56643,0.70232,0.40316,0.94428,0.000184055,0.000184055,0.000184055
266,347.018,0.50975,0.32687,0.86655,0.83226,0.6998,0.77136,0.57827,0.70243,0.39684,0.94445,0.00017934,0.00017934,0.00017934
267,348.293,0.50028,0.31714,0.85611,0.76591,0.75832,0.7689,0.57499,0.68293,0.3922,0.93688,0.000174624,0.000174624,0.000174624
268,349.545,0.4867,0.31612,0.8723,0.77638,0.72488,0.7574,0.5696,0.67278,0.39023,0.92843,0.000169908,0.000169908,0.000169908
269,350.802,0.48198,0.31446,0.85672,0.77599,0.72406,0.75428,0.56349,0.6715,0.39329,0.92891,0.000165192,0.000165192,0.000165192
270,352.072,0.48975,0.32108,0.85909,0.77688,0.70566,0.74416,0.54947,0.68606,0.39319,0.9369,0.000160477,0.000160477,0.000160477
271,353.388,0.4883,0.31468,0.85879,0.77592,0.70362,0.74897,0.55229,0.69016,0.39281,0.93917,0.000155761,0.000155761,0.000155761
272,354.634,0.48834,0.31379,0.86385,0.77683,0.70411,0.73846,0.55025,0.68073,0.39381,0.93391,0.000151045,0.000151045,0.000151045
273,356.053,0.50123,0.3211,0.86181,0.74855,0.70693,0.74462,0.5474,0.67805,0.39172,0.9329,0.00014633,0.00014633,0.00014633
274,357.397,0.48502,0.31554,0.85773,0.71487,0.75807,0.76084,0.55472,0.68019,0.38948,0.93443,0.000141614,0.000141614,0.000141614
275,358.701,0.49641,0.32123,0.85369,0.72769,0.77233,0.75959,0.55305,0.68293,0.38673,0.93748,0.000136898,0.000136898,0.000136898
276,359.982,0.48997,0.30977,0.85696,0.7238,0.80861,0.76354,0.56152,0.68477,0.38776,0.94003,0.000132183,0.000132183,0.000132183
277,361.263,0.4799,0.31137,0.84979,0.74362,0.80861,0.76866,0.56324,0.67696,0.39062,0.93734,0.000127467,0.000127467,0.000127467
278,362.524,0.48313,0.31862,0.86257,0.74121,0.80599,0.76205,0.56201,0.66857,0.38971,0.93289,0.000122751,0.000122751,0.000122751
279,363.826,0.48287,0.31894,0.86085,0.78112,0.79606,0.76429,0.56227,0.6679,0.39093,0.93091,0.000118035,0.000118035,0.000118035
280,365.111,0.48341,0.31489,0.85528,0.72669,0.78728,0.76293,0.55869,0.67152,0.39356,0.93042,0.00011332,0.00011332,0.00011332
281,366.404,0.4811,0.31261,0.84979,0.71954,0.77352,0.75096,0.56349,0.67696,0.39655,0.93324,0.000108604,0.000108604,0.000108604
282,367.695,0.482,0.31284,0.85458,0.76597,0.75407,0.76013,0.5614,0.68639,0.39747,0.93641,0.000103888,0.000103888,0.000103888
283,368.961,0.47358,0.31123,0.85151,0.73683,0.72786,0.75397,0.55533,0.68538,0.39758,0.93575,9.91726e-05,9.91726e-05,9.91726e-05
284,370.216,0.48397,0.31559,0.8649,0.69227,0.75598,0.7459,0.54803,0.67666,0.40118,0.93137,9.44569e-05,9.44569e-05,9.44569e-05
285,371.639,0.48497,0.31263,0.86103,0.76274,0.72506,0.7462,0.55174,0.67437,0.40233,0.93032,8.97412e-05,8.97412e-05,8.97412e-05
286,372.944,0.47351,0.30745,0.85881,0.76029,0.72568,0.74665,0.559,0.67436,0.40236,0.9309,8.50255e-05,8.50255e-05,8.50255e-05
287,374.21,0.50865,0.32198,0.85973,0.75677,0.72568,0.74947,0.55735,0.67442,0.39877,0.93027,8.03098e-05,8.03098e-05,8.03098e-05
288,375.49,0.47049,0.30698,0.86202,0.75949,0.72568,0.74977,0.54409,0.67621,0.39547,0.93126,7.55941e-05,7.55941e-05,7.55941e-05
289,376.729,0.45967,0.30536,0.85037,0.75921,0.72568,0.74964,0.54406,0.67604,0.39315,0.93071,7.08784e-05,7.08784e-05,7.08784e-05
290,377.996,0.47752,0.30781,0.85445,0.75792,0.72568,0.75079,0.55069,0.67454,0.39392,0.92839,6.61627e-05,6.61627e-05,6.61627e-05
291,396.305,0.5181,0.33497,0.86104,0.76539,0.72568,0.7524,0.55016,0.67358,0.39229,0.92755,6.1447e-05,6.1447e-05,6.1447e-05
292,397.501,0.44522,0.30773,0.84851,0.7089,0.7524,0.75244,0.53893,0.67789,0.3951,0.93044,5.67313e-05,5.67313e-05,5.67313e-05
293,398.661,0.45859,0.29832,0.85174,0.71667,0.74535,0.75682,0.53747,0.68161,0.3963,0.93359,5.20156e-05,5.20156e-05,5.20156e-05
294,399.885,0.45316,0.29734,0.83558,0.68861,0.78628,0.74128,0.53298,0.69282,0.40074,0.94146,4.72999e-05,4.72999e-05,4.72999e-05
295,401.058,0.47774,0.30893,0.85835,0.69807,0.78599,0.7429,0.53308,0.69636,0.40234,0.94345,4.25842e-05,4.25842e-05,4.25842e-05
296,402.254,0.45964,0.29771,0.85824,0.68888,0.78573,0.74179,0.53511,0.69178,0.40083,0.94222,3.78685e-05,3.78685e-05,3.78685e-05
297,403.422,0.46164,0.30069,0.84486,0.6944,0.75497,0.74351,0.53687,0.69006,0.40192,0.94176,3.31528e-05,3.31528e-05,3.31528e-05
298,404.613,0.44125,0.29291,0.83657,0.7071,0.77267,0.74395,0.5413,0.68599,0.4043,0.94017,2.84371e-05,2.84371e-05,2.84371e-05
299,405.814,0.44684,0.30054,0.83959,0.72662,0.77233,0.74898,0.5432,0.68485,0.40508,0.94085,2.37214e-05,2.37214e-05,2.37214e-05
300,407.007,0.45812,0.29942,0.846,0.73298,0.77233,0.74823,0.54288,0.68254,0.40646,0.94025,1.90057e-05,1.90057e-05,1.90057e-05
