epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
52,12261.5,0.06406,0.13663,0.54382,0.71865,0,0.95582,0.95456,0.98672,0.8729,0.95265,0.95168,0.98224,0.81761,0.05232,0.09921,0.36431,0.62353,0,0.000611815,0.000611815,0.000611815
53,12411.7,0.06525,0.1365,0.55055,0.7213,0,0.94808,0.95378,0.98739,0.86955,0.95548,0.94675,0.98307,0.8255,0.05438,0.09929,0.36261,0.6315,0,0.000592398,0.000592398,0.000592398
54,12555.6,0.06462,0.13599,0.5316,0.71708,0,0.96082,0.95307,0.98673,0.87959,0.95976,0.95202,0.9851,0.83461,0.05204,0.09443,0.35912,0.6261,0,0.00057302,0.00057302,0.00057302
55,12699.6,0.06279,0.13374,0.52524,0.70843,0,0.96568,0.94433,0.98662,0.86915,0.96353,0.94223,0.98311,0.82936,0.05414,0.09713,0.37882,0.63333,0,0.0005537,0.0005537,0.0005537
56,12843.4,0.06446,0.13717,0.5407,0.71177,0,0.96549,0.95063,0.9863,0.87036,0.96443,0.94958,0.98487,0.82977,0.05394,0.09813,0.36602,0.62865,0,0.000534456,0.000534456,0.000534456
57,12984.9,0.06456,0.13747,0.52874,0.72006,0,0.95369,0.95177,0.98708,0.88003,0.95158,0.94967,0.98613,0.82602,0.05213,0.09888,0.35384,0.62189,0,0.000515308,0.000515308,0.000515308
58,13126.1,0.06247,0.12945,0.51724,0.7109,0,0.96592,0.95275,0.98828,0.87414,0.96379,0.95064,0.98674,0.83415,0.05237,0.09602,0.34881,0.62488,0,0.000496274,0.000496274,0.000496274
59,13268.6,0.06336,0.13313,0.51705,0.71396,0,0.95807,0.95999,0.98845,0.87714,0.9511,0.96019,0.98794,0.82627,0.05217,0.09741,0.34903,0.62429,0,0.000477373,0.000477373,0.000477373
60,13412.6,0.06161,0.12914,0.50825,0.70316,0,0.96584,0.95049,0.98798,0.87846,0.96371,0.94839,0.98483,0.83004,0.05176,0.09486,0.35024,0.61945,0,0.000458624,0.000458624,0.000458624
61,13555.4,0.06338,0.13244,0.51567,0.71086,0,0.96179,0.95194,0.98842,0.87935,0.95956,0.95273,0.98759,0.83348,0.05186,0.09434,0.34492,0.6164,0,0.000440046,0.000440046,0.000440046
62,13697.3,0.06204,0.13142,0.50693,0.71057,0,0.97021,0.95782,0.98861,0.87516,0.96914,0.95677,0.98625,0.83325,0.05373,0.09533,0.35175,0.62586,0,0.000421656,0.000421656,0.000421656
63,13838.9,0.06089,0.12915,0.48785,0.70516,0,0.96289,0.95168,0.98881,0.88117,0.96077,0.94958,0.98523,0.83165,0.05143,0.09658,0.33893,0.61758,0,0.000403473,0.000403473,0.000403473
64,13980.4,0.06152,0.13191,0.49037,0.70583,0,0.96473,0.94826,0.98862,0.87963,0.9626,0.94616,0.98699,0.83256,0.05081,0.09597,0.34119,0.61746,0,0.000385515,0.000385515,0.000385515
65,14122.6,0.06079,0.13072,0.50212,0.70275,0,0.95985,0.95426,0.98796,0.87617,0.95774,0.95216,0.98498,0.82995,0.05319,0.09554,0.35028,0.63043,0,0.000367799,0.000367799,0.000367799
66,14264.2,0.06215,0.12969,0.4997,0.70483,0,0.9813,0.93696,0.98871,0.88529,0.9791,0.93486,0.98345,0.83344,0.05034,0.0967,0.33146,0.6145,0,0.000350343,0.000350343,0.000350343
67,14406.4,0.06066,0.12941,0.48682,0.70134,0,0.96326,0.95693,0.98904,0.88163,0.96221,0.95588,0.98789,0.83271,0.0512,0.096,0.34,0.62382,0,0.000333165,0.000333165,0.000333165
68,14550.6,0.06135,0.13342,0.48398,0.70461,0,0.96788,0.94953,0.98846,0.88517,0.96581,0.94957,0.98674,0.83471,0.05023,0.09522,0.33059,0.6139,0,0.000316281,0.000316281,0.000316281
69,14693.8,0.05957,0.12693,0.48243,0.70237,0,0.96323,0.95798,0.98811,0.88031,0.96183,0.95289,0.98438,0.8288,0.05068,0.0944,0.34298,0.61534,0,0.000299707,0.000299707,0.000299707
70,14836.8,0.06056,0.12985,0.47709,0.69917,0,0.96515,0.95997,0.98804,0.88134,0.96014,0.95693,0.98623,0.83094,0.051,0.09493,0.34336,0.61607,0,0.000283461,0.000283461,0.000283461
71,14977.9,0.05996,0.12795,0.45927,0.69717,0,0.96998,0.94958,0.98828,0.88816,0.96781,0.94758,0.98569,0.83348,0.04893,0.09449,0.3214,0.6081,0,0.000267558,0.000267558,0.000267558
72,15120.1,0.05888,0.12842,0.46993,0.69522,0,0.96505,0.95719,0.98916,0.88371,0.96399,0.95613,0.98817,0.83762,0.05073,0.0926,0.33591,0.61663,0,0.000252014,0.000252014,0.000252014
73,15261.6,0.05814,0.12387,0.45551,0.6911,0,0.96864,0.95588,0.98885,0.88822,0.96652,0.95378,0.98658,0.83552,0.04977,0.09452,0.32897,0.6133,0,0.000236844,0.000236844,0.000236844
74,15403.7,0.05984,0.12672,0.47252,0.69824,0,0.97722,0.94748,0.98893,0.88404,0.97505,0.94538,0.98811,0.83329,0.04998,0.09466,0.31957,0.61495,0,0.000222063,0.000222063,0.000222063
75,15546,0.05839,0.12423,0.46022,0.68986,0,0.95919,0.96429,0.98855,0.89004,0.95606,0.96113,0.9865,0.83493,0.04825,0.09283,0.31172,0.60512,0,0.000207686,0.000207686,0.000207686
76,15687.8,0.05879,0.12669,0.45923,0.69644,0,0.97808,0.95168,0.98929,0.89236,0.97484,0.94853,0.98742,0.83813,0.04817,0.09332,0.30452,0.60777,0,0.000193728,0.000193728,0.000193728
77,15830,0.05651,0.12405,0.44095,0.68795,0,0.96566,0.95483,0.98935,0.88942,0.96459,0.95378,0.98892,0.83578,0.04826,0.09186,0.30446,0.60921,0,0.000180201,0.000180201,0.000180201
78,15971.8,0.05795,0.12577,0.45496,0.69308,0,0.9652,0.96113,0.98924,0.88833,0.96203,0.95798,0.98814,0.83451,0.04845,0.09204,0.30565,0.60785,0,0.000167119,0.000167119,0.000167119
79,16113.1,0.0574,0.12497,0.44447,0.6918,0,0.97533,0.95526,0.98988,0.89052,0.97426,0.95421,0.98983,0.83971,0.04834,0.09353,0.30366,0.60925,0,0.000154495,0.000154495,0.000154495
80,16255.3,0.05763,0.12432,0.44639,0.69259,0,0.97429,0.95524,0.98994,0.89033,0.97521,0.95378,0.98925,0.83662,0.04834,0.09312,0.30064,0.60704,0,0.000142342,0.000142342,0.000142342
81,16397.7,0.0575,0.12387,0.44035,0.69163,0,0.97739,0.95168,0.98981,0.89063,0.97512,0.94853,0.98844,0.83603,0.04836,0.09216,0.30598,0.60887,0,0.000130671,0.000130671,0.000130671
82,16539.4,0.05642,0.12182,0.44149,0.68997,0,0.97531,0.95455,0.9898,0.89212,0.97317,0.95245,0.98861,0.83774,0.04777,0.09168,0.29947,0.60347,0,0.000119494,0.000119494,0.000119494
83,16681.7,0.05612,0.12038,0.43175,0.68432,0,0.96808,0.95583,0.9895,0.89319,0.96596,0.95373,0.98906,0.83985,0.04752,0.09314,0.29979,0.60448,0,0.000108822,0.000108822,0.000108822
84,16823.7,0.05642,0.12589,0.4333,0.6885,0,0.97019,0.95717,0.98925,0.8921,0.96806,0.95507,0.98864,0.83776,0.04793,0.09121,0.29833,0.60469,0,9.86659e-05,9.86659e-05,9.86659e-05
85,16966.3,0.05728,0.12583,0.43686,0.69307,0,0.97693,0.94958,0.98948,0.88968,0.973,0.95063,0.98867,0.83878,0.04789,0.09092,0.29604,0.60344,0,8.90352e-05,8.90352e-05,8.90352e-05
86,17108.6,0.05624,0.1228,0.4366,0.68922,0,0.97031,0.95588,0.9894,0.89473,0.96817,0.95378,0.98873,0.83902,0.04702,0.09129,0.29244,0.60131,0,7.99397e-05,7.99397e-05,7.99397e-05
87,17250.5,0.05541,0.12133,0.41215,0.68716,0,0.96761,0.95798,0.9898,0.89143,0.96655,0.95693,0.98882,0.84288,0.04742,0.09063,0.29242,0.60254,0,7.13883e-05,7.13883e-05,7.13883e-05
88,17393,0.0557,0.11951,0.42437,0.6853,0,0.9709,0.95378,0.9895,0.8939,0.96876,0.95168,0.98873,0.83974,0.04725,0.09223,0.29016,0.60069,0,6.33893e-05,6.33893e-05,6.33893e-05
89,17534.8,0.05635,0.12236,0.42219,0.68739,0,0.96954,0.95693,0.98955,0.89484,0.96954,0.95693,0.98904,0.84033,0.04679,0.09159,0.28682,0.60001,0,5.59508e-05,5.59508e-05,5.59508e-05
90,17677.5,0.05659,0.12388,0.4289,0.68904,0,0.97221,0.95541,0.98912,0.8947,0.97007,0.95331,0.9882,0.83982,0.04678,0.09191,0.28742,0.5999,0,4.908e-05,4.908e-05,4.908e-05
91,17808.4,0.04136,0.08865,0.27951,0.63109,0,0.95929,0.96533,0.98893,0.89479,0.9572,0.96323,0.98811,0.83787,0.04692,0.09278,0.28851,0.6021,0,4.27838e-05,4.27838e-05,4.27838e-05
92,17940.8,0.04038,0.08764,0.27479,0.62654,0,0.94949,0.96534,0.98887,0.89664,0.94735,0.96324,0.98831,0.8397,0.0471,0.09199,0.28966,0.60233,0,3.70683e-05,3.70683e-05,3.70683e-05
93,18073.6,0.04143,0.08916,0.27471,0.62695,0,0.9679,0.95273,0.98922,0.89656,0.96683,0.95168,0.98892,0.84137,0.04696,0.09071,0.287,0.60152,0,3.19392e-05,3.19392e-05,3.19392e-05
94,18204.2,0.04026,0.08796,0.26975,0.62525,0,0.96485,0.95154,0.98925,0.89715,0.96485,0.95154,0.98916,0.83967,0.04701,0.09078,0.2879,0.60095,0,2.74015e-05,2.74015e-05,2.74015e-05
95,18334.3,0.04014,0.08478,0.2651,0.62902,0,0.96471,0.95378,0.98915,0.89746,0.96432,0.95273,0.98768,0.84236,0.04614,0.09101,0.28478,0.59807,0,2.34598e-05,2.34598e-05,2.34598e-05
96,18464.5,0.04007,0.08629,0.26359,0.62277,0,0.96304,0.95693,0.9894,0.89653,0.96188,0.95424,0.98877,0.8421,0.04626,0.09046,0.28315,0.59773,0,2.01178e-05,2.01178e-05,2.01178e-05
97,18594.4,0.04015,0.08788,0.26778,0.62291,0,0.96465,0.95693,0.98934,0.89651,0.96465,0.95693,0.98938,0.84289,0.0466,0.0907,0.28433,0.59865,0,1.7379e-05,1.7379e-05,1.7379e-05
98,18725,0.04007,0.08639,0.26266,0.62764,0,0.96659,0.95378,0.98939,0.89758,0.96552,0.95273,0.989,0.84149,0.04603,0.09078,0.28172,0.59732,0,1.5246e-05,1.5246e-05,1.5246e-05
99,18856.6,0.03931,0.08585,0.26315,0.62257,0,0.96724,0.95588,0.98948,0.89772,0.96618,0.95483,0.98916,0.84325,0.04599,0.09072,0.2813,0.59646,0,1.3721e-05,1.3721e-05,1.3721e-05
100,18993.2,0.04036,0.08711,0.2651,0.6289,0,0.96554,0.95693,0.98968,0.89817,0.96554,0.95693,0.98954,0.84256,0.04621,0.0902,0.2814,0.59726,0,1.28053e-05,1.28053e-05,1.28053e-05
